projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021154352.py,python,89,0,0,0,0,0,0,0,0,0,981:34
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021154428.py,python,89,0,0,0,0,0,0,0,0,0,981:53
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241023083853.py,python,89,0,0,0,0,0,0,0,0,0,1043:60
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241023084400.py,python,89,0,0,0,0,0,0,0,0,0,1047:54
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241023085011.py,python,89,0,0,0,0,0,0,0,0,0,612:9
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241023090840.py,python,89,0,0,0,0,0,0,0,0,0,1082:24
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241023091402.py,python,89,0,0,0,0,0,0,0,0,0,1075:66
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241023091452.py,python,89,0,0,0,0,0,0,0,0,0,1074:66
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925084604.py,python,2,0,0,0,0,0,0,0,0,0,10:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925084629.py,python,2,0,0,0,0,0,0,0,0,0,11:40
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925084643.py,python,2,0,0,0,0,0,0,0,0,0,13:1
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925085513.py,python,3,0,0,0,0,0,0,0,0,0,13:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925090851.py,python,5,0,0,0,0,0,0,0,0,0,21:13
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925091035.py,python,4,0,0,0,0,0,0,0,0,0,25:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925092231.py,python,6,0,0,0,0,0,0,0,0,0,32:21
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925092358.py,python,7,0,0,0,0,0,0,0,0,0,32:21
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930142811.py,python,6,0,0,0,0,0,0,0,0,0,36:17
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930143327.py,python,6,0,0,0,0,0,0,0,0,0,39:17
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930144109.py,python,10,0,0,0,0,0,0,0,0,0,53:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930144330.py,python,11,0,0,0,0,0,0,0,0,0,54:9
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930144546.py,python,11,0,0,0,0,0,0,0,0,0,16:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930145012.py,python,12,0,0,0,0,0,0,0,0,0,31:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002083655.py,python,15,0,0,0,0,0,0,0,0,0,75:17
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002084113.py,python,15,0,0,0,0,0,0,0,0,0,77:35
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002085522.py,python,18,0,0,0,0,0,0,0,0,0,82:20
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002090510.py,python,19,0,0,0,0,0,0,0,0,0,89:9
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002090514.py,python,19,0,0,0,0,0,0,0,0,0,89:9
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008084206.py,python,19,0,0,0,0,0,0,0,0,0,91:37
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008084952.py,python,19,0,0,0,0,0,0,0,0,0,93:32
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008090953.py,python,22,0,0,0,0,0,0,0,0,0,146:24
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009083611.py,python,24,0,0,0,0,0,0,0,0,0,119:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009083725.py,python,25,0,0,0,0,0,0,0,0,0,116:40
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009084537.py,python,25,0,0,0,0,0,0,0,0,0,122:9
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009091424.py,python,27,0,0,0,0,0,0,0,0,0,139:9
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009091803.py,python,27,0,0,0,0,0,0,0,0,0,164:1
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241010141323.py,python,28,0,0,0,0,0,0,0,0,0,195:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241010141341.py,python,28,0,0,0,0,0,0,0,0,0,198:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241010141450.py,python,28,0,0,0,0,0,0,0,0,0,201:15
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014144732.py,python,29,0,0,0,0,0,0,0,0,0,175:23
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014144824.py,python,29,0,0,0,0,0,0,0,0,0,175:37
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014151318.py,python,31,0,0,0,0,0,0,0,0,0,33:9
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014151615.py,python,31,0,0,0,0,0,0,0,0,0,181:83
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014152148.py,python,32,0,0,0,0,0,0,0,0,0,186:9
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014152204.py,python,32,0,0,0,0,0,0,0,0,0,186:9
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241015084835.py,python,33,0,0,0,0,0,0,0,0,0,252:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241015084841.py,python,33,0,0,0,0,0,0,0,0,0,252:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241015084845.py,python,33,0,0,0,0,0,0,0,0,0,252:5
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241015090054.py,python,33,0,0,0,0,0,0,0,0,0,202:51
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/machinePlayer_20241010144524.py,python,0,0,0,0,0,0,0,0,0,0,3:1
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test1_20240828110021.py,python,0,0,0,0,0,0,0,0,0,0,9:9
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test2_20240820143148.py,python,2,0,0,0,0,0,0,0,0,0,3:30
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test2_20240820143335.py,python,2,0,0,0,0,0,0,0,0,0,11:26
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test2_20240820143820.py,python,2,0,0,0,0,0,0,0,0,0,7:42
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test2_20240820144108.py,python,2,0,0,0,0,0,0,0,0,0,10:23
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240904182218.py,python,0,0,0,0,0,0,0,0,0,0,6:32
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240905200857.py,python,0,0,0,0,0,0,0,0,0,0,14:28
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240910091646.py,python,0,0,0,0,0,0,0,0,0,0,34:1
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240911091038.py,python,0,0,0,0,0,0,0,0,0,0,6:19
projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/tmuapaper_20241022133825.py,python,1,0,0,0,0,0,0,0,0,0,49:1
